  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      1.9791E-02      1.0167E+00      1.0087E+00      1.0213E+00      1.9531E-02      8.2749E+01      9.7515E+01      1.0000E+00
      1.6954E-02      1.0471E+00      1.0140E+00      1.1130E+00      1.5920E-02      8.0801E+01      9.7338E+01      1.0000E+00
      1.2131E-02      1.2491E+00      1.0741E+00      1.3308E+00      9.9621E-03      7.5529E+01      1.0783E+02      1.0000E+00
      1.4646E-02      1.1668E+00      1.0881E+00      1.2916E+00      1.0737E-02      8.0832E+01      1.1321E+02      1.0000E+00
      5.8628E-03      1.3878E+00      1.3503E+00      2.0591E+00      3.4581E-03      6.4099E+01      1.2300E+02      1.0000E+00
      5.7140E-03      1.5070E+00      1.3911E+00      1.9850E+00      3.5310E-03      5.6114E+01      1.2845E+02      1.0000E+00
      3.3899E-03      1.2168E+00      1.0678E+00      1.4088E+00      2.5685E-03      8.0105E+01      1.0856E+02      1.0000E+00
      1.0726E-02      1.3401E+00      1.1552E+00      1.8275E+00      6.2607E-03      6.8264E+01      1.1685E+02      1.0000E+00
      1.5737E-02      1.0998E+00      1.0145E+00      1.1811E+00      1.3991E-02      8.4004E+01      9.6892E+01      1.0000E+00
      1.4918E-02      1.1797E+00      1.1434E+00      1.3171E+00      1.0439E-02      7.7859E+01      1.1895E+02      1.0000E+00
      5.7420E-03      1.5322E+00      1.2428E+00      1.9160E+00      3.5638E-03      6.1869E+01      1.2399E+02      1.0000E+00
      5.7501E-03      1.5009E+00      1.4056E+00      2.0397E+00      3.4484E-03      5.6954E+01      1.2837E+02      1.0000E+00
      5.9113E-03      1.4562E+00      1.3314E+00      2.0457E+00      3.6203E-03      6.0642E+01      1.2379E+02      1.0000E+00
      3.4165E-03      1.1418E+00      1.0506E+00      1.2617E+00      2.6495E-03      8.1947E+01      1.0784E+02      1.0000E+00
      5.0085E-03      1.0647E+00      1.0143E+00      1.1234E+00      4.5712E-03      8.0456E+01      9.4698E+01      1.0000E+00
      4.1663E-03      1.0614E+00      1.0109E+00      1.1210E+00      3.9858E-03      8.5322E+01      9.7136E+01      1.0000E+00
      4.2546E-03      1.0263E+00      1.0032E+00      1.0488E+00      4.1383E-03      8.7038E+01      9.4413E+01      1.0000E+00
      4.1602E-03      1.0146E+00      1.0043E+00      1.0268E+00      4.0695E-03      8.5823E+01      9.5297E+01      1.0000E+00
      5.2747E-03      1.0716E+00      1.0115E+00      1.1635E+00      4.8380E-03      8.6219E+01      9.5611E+01      1.0000E+00
      4.4213E-03      1.0518E+00      1.0051E+00      1.1058E+00      4.1809E-03      8.6952E+01      9.3188E+01      1.0000E+00
      4.2156E-03      1.0467E+00      1.0030E+00      1.0746E+00      4.1134E-03      8.7571E+01      9.2117E+01      1.0000E+00
      4.2107E-03      1.0419E+00      1.0045E+00      1.0624E+00      4.1275E-03      8.5787E+01      9.4375E+01      1.0000E+00
      4.0095E-03      1.0274E+00      1.0104E+00      1.0488E+00      3.8647E-03      8.3145E+01      9.8125E+01      1.0000E+00
      3.9643E-03      1.0462E+00      1.0153E+00      1.0562E+00      3.8087E-03      8.1231E+01      9.9947E+01      1.0000E+00
      3.7303E-03      1.0314E+00      1.0153E+00      1.0662E+00      3.5659E-03      8.1970E+01      9.9637E+01      1.0000E+00
      3.1942E-03      1.0553E+00      1.0114E+00      1.1269E+00      2.9265E-03      8.1398E+01      9.4820E+01      1.0000E+00
      4.2017E-03      1.0520E+00      1.0094E+00      1.0702E+00      4.0904E-03      8.3216E+01      9.7065E+01      1.0000E+00
      4.2911E-03      1.0761E+00      1.0186E+00      1.1034E+00      4.1458E-03      8.0259E+01      9.9708E+01      1.0000E+00
      4.6183E-03      1.2178E+00      1.0879E+00      1.2933E+00      4.0077E-03      6.8555E+01      1.1087E+02      1.0000E+00
      2.6336E-03      1.3867E+00      1.1720E+00      1.7926E+00      1.6059E-03      7.1980E+01      1.1929E+02      1.0000E+00
      5.2165E-03      1.1220E+00      1.0519E+00      1.2111E+00      4.3253E-03      7.9485E+01      1.0798E+02      1.0000E+00
      7.2628E-03      1.0660E+00      1.0082E+00      1.1285E+00      6.7334E-03      8.3183E+01      9.2990E+01      1.0000E+00
      7.2935E-03      1.0335E+00      1.0057E+00      1.0547E+00      6.9605E-03      8.6051E+01      9.6087E+01      1.0000E+00
      5.8994E-03      1.0921E+00      1.0173E+00      1.1639E+00      5.5080E-03      8.3913E+01      9.8933E+01      1.0000E+00
      6.8833E-03      1.1243E+00      1.0787E+00      1.2248E+00      5.4355E-03      7.9949E+01      1.1194E+02      1.0000E+00
      1.0993E-02      1.3227E+00      1.1550E+00      1.7284E+00      6.2428E-03      6.7035E+01      1.1801E+02      1.0000E+00
      1.2575E-02      1.2921E+00      1.2321E+00      1.7875E+00      8.4656E-03      6.1485E+01      1.1094E+02      1.0000E+00
      9.4981E-03      1.1717E+00      1.0731E+00      1.4325E+00      7.3596E-03      7.1892E+01      1.0157E+02      1.0000E+00
