  
 ------------------------
 2D Mesh Quality Measures
 ------------------------
  
Signed Area     Aspect Ratio    Condition       Edge Ratio      Jacobian        Minimum Angle   Maximum Angle   Area Sign       
      6.8277E-01      1.3157E+00      1.4134E+00      1.5576E+00      3.3427E-01      7.2982E+01      1.3491E+02      1.0000E+00
      1.1095E+00      1.1250E+00      1.0290E+00      1.1784E+00      1.0132E+00      7.8177E+01      1.0042E+02      1.0000E+00
      1.0384E+00      1.0302E+00      1.0018E+00      1.0501E+00      1.0281E+00      8.7961E+01      9.2034E+01      1.0000E+00
      1.0130E+00      1.0100E+00      1.0002E+00      1.0172E+00      1.0098E+00      8.9385E+01      9.0645E+01      1.0000E+00
      1.0033E+00      1.0023E+00      1.0000E+00      1.0042E+00      1.0026E+00      8.9858E+01      9.0156E+01      1.0000E+00
      1.0016E+00      1.0008E+00      1.0000E+00      1.0016E+00      1.0011E+00      8.9899E+01      9.0081E+01      1.0000E+00
      1.0039E+00      1.0024E+00      1.0000E+00      1.0040E+00      1.0024E+00      8.9668E+01      9.0289E+01      1.0000E+00
      1.0077E+00      1.0034E+00      1.0001E+00      1.0061E+00      1.0069E+00      8.9352E+01      9.0634E+01      1.0000E+00
      1.0150E+00      1.0085E+00      1.0003E+00      1.0145E+00      1.0081E+00      8.8819E+01      9.1452E+01      1.0000E+00
      1.0921E+00      1.0505E+00      1.0105E+00      1.0890E+00      1.0171E+00      8.1807E+01      9.4700E+01      1.0000E+00
      7.7029E-01      1.2815E+00      1.4576E+00      1.4203E+00      3.9402E-01      7.0788E+01      1.3668E+02      1.0000E+00
      7.7029E-01      1.2815E+00      1.4576E+00      1.4203E+00      3.9402E-01      7.0788E+01      1.3668E+02      1.0000E+00
      1.0921E+00      1.0505E+00      1.0105E+00      1.0890E+00      1.0171E+00      8.1807E+01      9.4700E+01      1.0000E+00
      1.0150E+00      1.0085E+00      1.0003E+00      1.0145E+00      1.0081E+00      8.8819E+01      9.1452E+01      1.0000E+00
      1.0077E+00      1.0034E+00      1.0001E+00      1.0061E+00      1.0069E+00      8.9352E+01      9.0634E+01      1.0000E+00
      1.0039E+00      1.0024E+00      1.0000E+00      1.0039E+00      1.0023E+00      8.9669E+01      9.0288E+01      1.0000E+00
      1.0011E+00      1.0007E+00      1.0000E+00      1.0011E+00      1.0006E+00      8.9911E+01      9.0072E+01      1.0000E+00
      1.0002E+00      1.0001E+00      1.0000E+00      1.0002E+00      1.0001E+00      8.9984E+01      9.0012E+01      1.0000E+00
      1.0221E+00      1.0319E+00      1.0021E+00      1.0590E+00      1.0013E+00      8.8268E+01      9.2612E+01      1.0000E+00
      1.0057E+00      1.0271E+00      1.0076E+00      1.0436E+00      9.7475E-01      8.2999E+01      9.5402E+01      1.0000E+00
      6.8414E-01      1.3159E+00      1.4098E+00      1.5554E+00      3.3598E-01      7.3003E+01      1.3477E+02      1.0000E+00
      6.8279E-01      1.3157E+00      1.4134E+00      1.5576E+00      3.3429E-01      7.2982E+01      1.3491E+02      1.0000E+00
      9.9901E-01      1.0195E+00      1.0072E+00      1.0301E+00      9.7192E-01      8.3128E+01      9.5325E+01      1.0000E+00
      1.0063E+00      1.0108E+00      1.0014E+00      1.0270E+00      9.9460E-01      8.7577E+01      9.2729E+01      1.0000E+00
      1.0219E+00      1.0181E+00      1.0009E+00      1.0270E+00      1.0106E+00      8.7979E+01      9.1894E+01      1.0000E+00
      1.0088E+00      1.0062E+00      1.0001E+00      1.0101E+00      1.0051E+00      8.9346E+01      9.0573E+01      1.0000E+00
      1.0025E+00      1.0015E+00      1.0000E+00      1.0027E+00      1.0017E+00      8.9840E+01      9.0140E+01      1.0000E+00
      1.0023E+00      1.0014E+00      1.0000E+00      1.0025E+00      1.0017E+00      8.9860E+01      9.0131E+01      1.0000E+00
      1.0071E+00      1.0056E+00      1.0001E+00      1.0089E+00      1.0046E+00      8.9487E+01      9.0502E+01      1.0000E+00
      1.0126E+00      1.0147E+00      1.0005E+00      1.0242E+00      1.0037E+00      8.8691E+01      9.1528E+01      1.0000E+00
      9.7219E-01      1.0215E+00      1.0012E+00      1.0476E+00      9.4130E-01      8.7667E+01      9.1302E+01      1.0000E+00
      9.0284E-01      1.1621E+00      1.0497E+00      1.3453E+00      7.5470E-01      7.6693E+01      1.0508E+02      1.0000E+00
      9.0284E-01      1.1621E+00      1.0497E+00      1.3453E+00      7.5470E-01      7.6693E+01      1.0508E+02      1.0000E+00
      9.7219E-01      1.0215E+00      1.0012E+00      1.0476E+00      9.4130E-01      8.7667E+01      9.1302E+01      1.0000E+00
      1.0126E+00      1.0147E+00      1.0005E+00      1.0242E+00      1.0037E+00      8.8691E+01      9.1528E+01      1.0000E+00
      1.0071E+00      1.0056E+00      1.0001E+00      1.0088E+00      1.0046E+00      8.9487E+01      9.0501E+01      1.0000E+00
      1.0020E+00      1.0014E+00      1.0000E+00      1.0023E+00      1.0013E+00      8.9868E+01      9.0119E+01      1.0000E+00
      1.0004E+00      1.0003E+00      1.0000E+00      1.0004E+00      1.0002E+00      8.9978E+01      9.0020E+01      1.0000E+00
      1.0157E+00      1.0101E+00      1.0005E+00      1.0178E+00      1.0069E+00      8.8250E+01      9.1367E+01      1.0000E+00
      1.0082E+00      1.0093E+00      1.0012E+00      1.0216E+00      9.9751E-01      8.7750E+01      9.2629E+01      1.0000E+00
      1.1102E+00      1.1245E+00      1.0289E+00      1.1778E+00      1.0131E+00      7.8157E+01      1.0040E+02      1.0000E+00
      1.0780E+00      1.1394E+00      1.0261E+00      1.2117E+00      9.9289E-01      8.3008E+01      9.8212E+01      1.0000E+00
      1.0779E+00      1.1396E+00      1.0262E+00      1.2120E+00      9.9270E-01      8.2996E+01      9.8229E+01      1.0000E+00
      1.1095E+00      1.1250E+00      1.0290E+00      1.1784E+00      1.0132E+00      7.8182E+01      1.0042E+02      1.0000E+00
      1.0063E+00      1.0108E+00      1.0014E+00      1.0270E+00      9.9458E-01      8.7577E+01      9.2729E+01      1.0000E+00
      1.0125E+00      1.0028E+00      1.0004E+00      1.0050E+00      1.0076E+00      8.8318E+01      9.1403E+01      1.0000E+00
      1.0087E+00      1.0044E+00      1.0001E+00      1.0069E+00      1.0049E+00      8.9126E+01      9.0761E+01      1.0000E+00
